0.001	2605.161186
0.001023292992	2671.407385
0.001047128548	2739.184913
0.001071519305	2808.618217
0.001096478196	2879.827934
0.001122018454	2952.925722
0.001148153621	3028.008967
0.001174897555	3105.155699
0.001202264435	3184.420161
0.001230268771	3265.829463
0.001258925412	3349.381817
0.001288249552	3435.046774
0.001318256739	3522.767808
0.001348962883	3612.467447
0.001380384265	3704.054909
0.001412537545	3797.435935
0.001445439771	3892.524182
0.001479108388	3989.25321
0.001513561248	4087.587783
0.001548816619	4187.533012
0.001584893192	4289.139786
0.001621810097	4392.505101
0.001659586907	4497.766318
0.001698243652	4605.089037
0.001737800829	4714.649233
0.00177827941	4826.611372
0.001819700859	4941.105312
0.001862087137	5058.205644
0.001905460718	5177.917538
0.0019498446	5300.172811
0.001995262315	5424.838724
0.002041737945	5551.739914
0.002089296131	5680.691057
0.00213796209	5811.534861
0.002187761624	5944.177465
0.002238721139	6078.612198
0.002290867653	6214.923638
0.002344228815	6353.267483
0.002398832919	6493.827608
0.002454708916	6636.758798
0.002511886432	6782.129982
0.002570395783	6929.885943
0.002630267992	7079.843225
0.002691534804	7231.72737
0.002754228703	7385.244963
0.002818382931	7540.169113
0.002884031503	7696.406949
0.002951209227	7854.018401
0.00301995172	8013.170223
0.003090295433	8174.035394
0.00316227766	8336.676343
0.003235936569	8500.966795
0.003311311215	8666.598644
0.003388441561	8833.183971
0.003467368505	9000.410451
0.003548133892	9168.168003
0.003630780548	9336.565064
0.003715352291	9505.807008
0.003801893963	9675.996336
0.00389045145	9846.981446
0.003981071706	10018.37127
0.004073802778	10189.73021
0.004168693835	10360.82709
0.004265795188	10531.74155
0.004365158322	10702.71559
0.004466835922	10873.84583
0.004570881896	11044.88064
0.004677351413	11215.33478
0.004786300923	11384.85079
0.004897788194	11553.46004
0.005011872336	11721.44251
0.00512861384	11888.89094
0.005248074602	12055.45965
0.005370317964	12220.6347
0.005495408739	12384.24416
0.005623413252	12546.55275
0.005754399373	12707.75549
0.005888436554	12867.53244
0.006025595861	13025.3454
0.006165950019	13181.0991
0.006309573445	13335.13003
0.00645654229	13487.46422
0.00660693448	13637.56656
0.006760829754	13785.09152
0.006918309709	13930.32173
0.007079457844	14073.40492
0.007244359601	14213.81987
0.007413102413	14351.21187
0.00758577575	14485.90317
0.007762471166	14617.90402
0.007943282347	14746.59846
0.008128305162	14871.90774
0.008317637711	14994.16027
0.008511380382	15112.91719
0.0087096359	15227.7732
0.008912509381	15339.07207
0.009120108394	15446.54839
0.009332543008	15549.69209
0.00954992586	15648.81899
0.00977237221	15743.64421
0.01	15833.69846
0.01023292992	15919.29183
0.01047128548	15999.93967
0.01071519305	16075.44376
0.01096478196	16145.96592
0.01122018454	16210.88366
0.01148153621	16270.40458
0.01174897555	16324.13585
0.01202264435	16371.8842
0.01230268771	16413.63617
0.01258925412	16448.89389
0.01288249552	16477.80475
0.01318256739	16499.7897
0.01348962883	16515.01363
0.01380384265	16522.9302
0.01412537545	16523.67644
0.01445439771	16516.73835
0.01479108388	16502.22552
0.01513561248	16479.66472
0.01548816619	16449.11358
0.01584893192	16410.2177
0.01621810097	16362.88535
0.01659586907	16306.97638
0.01698243652	16242.19909
0.01737800829	16168.59847
0.0177827941	16085.92275
0.01819700859	15994.082
0.01862087137	15893.07816
0.01905460718	15782.73641
0.019498446	15663.04408
0.01995262315	15534.07826
0.02041737945	15395.81219
0.02089296131	15248.25875
0.0213796209	15091.55585
0.02187761624	14925.87797
0.02238721139	14751.3958
0.02290867653	14568.31621
0.02344228815	14376.91029
0.02398832919	14177.51455
0.02454708916	13970.52601
0.02511886432	13756.38771
0.02570395783	13535.57627
0.02630267992	13308.61282
0.02691534804	13076.07929
0.02754228703	12838.61193
0.02818382931	12596.88245
0.02884031503	12351.5876
0.02951209227	12103.44826
0.0301995172	11853.21209
0.03090295433	11601.64746
0.0316227766	11349.51809
0.03235936569	11097.56669
0.03311311215	10846.53286
0.03388441561	10597.16638
0.03467368505	10350.19478
0.03548133892	10106.2784
0.03630780548	9866.032397
0.03715352291	9630.084737
0.03801893963	9399.000961
0.0389045145	9173.258148
0.03981071706	8953.356233
0.04073802778	8739.681889
0.04168693835	8532.629978
0.04265795188	8332.498075
0.04365158322	8139.5666
0.04466835922	7953.999116
0.04570881896	7775.962487
0.04677351413	7605.532674
0.04786300923	7442.704309
0.04897788194	7287.397041
0.05011872336	7139.435492
0.0512861384	6998.546152
0.05248074602	6864.340173
0.05370317964	6736.300585
0.05495408739	6613.782017
0.05623413252	6496.00025
0.05754399373	6382.017857
0.05888436554	6270.752942
0.06025595861	6160.998715
0.06165950019	6051.43321
0.06309573445	5940.631907
0.0645654229	5827.111596
0.0660693448	5709.409618
0.06760829754	5586.119091
0.06918309709	5455.9471
0.07079457844	5317.83194
0.07244359601	5170.996056
0.07413102413	5015.039589
0.0758577575	4850.001666
0.07762471166	4676.408869
0.07943282347	4495.314908
0.08128305162	4308.284473
0.08317637711	4117.353474
0.08511380382	3924.960683
0.087096359	3733.827386
0.08912509381	3546.816082
0.09120108394	3366.785581
0.09332543008	3196.413666
0.0954992586	3038.027377
0.0977237221	2893.483433
0.1	2764.014522
0.1023292992	2650.157076
0.1047128548	2551.685566
0.1071519305	2467.580975
0.1096478196	2396.053965
0.1122018454	2334.60935
0.1148153621	2280.157866
0.1174897555	2229.215302
0.1202264435	2178.153134
0.1230268771	2123.522421
0.1258925412	2062.425071
0.1288249552	1992.8579
0.1318256739	1914.016177
0.1348962883	1826.438201
0.1380384265	1731.996767
0.1412537545	1633.669702
